Nome_do_Mapa:			Quadrupolo_Anel_QL_Modelo 2
Data_Hora:			2015-01-27_16-26-10
Nome_do_Arquivo:		Quadrupolo_Anel_QL_Modelo 2_-12_12mm_-500_500mm.txt
Numero_de_Imas:			1

Nome_do_Ima:			QL
Gap[mm]:			28
Gap_Controle[mm]:		--
Comprimento[mm]:		340
Corrente[A]:			125
Centro_Posicao_z[mm]:		0 
Centro_Posicao_x[mm]:		0 
Rotacao[graus]:			0

X[mm]		Y[mm]		Z[mm]		B x, By, B z   [T]
------------------------------------------------------------------------------------------------------------------------------------------------------------------
-12	0	-500	0	-4.329260718805017e-06	0
-11.5	0	-500	3.410040960010375e-19	-4.150313088757684e-06	-1.108118908906835e-23
-11	0	-500	3.588169393538783e-19	-3.971183105022646e-06	-2.420952192542225e-24
-10.5	0	-500	1.097197179908712e-19	-3.79187690668914e-06	-2.271790822708963e-24
-10	0	-500	1.013740213721853e-19	-3.612405407693586e-06	4.351928677355386e-25
-9.5	0	-500	0	-3.432770654399064e-06	0
-9	0	-500	0	-3.252988108215504e-06	0
-8.5	0	-500	-2.06037210127914e-19	-3.073055495406152e-06	-1.55968554714054e-22
-8	0	-500	-2.061906909056338e-19	-2.892989868996665e-06	-1.55075463195148e-22
-7.5	0	-500	0	-2.712797368076281e-06	0
-7	0	-500	0	-2.532482540118508e-06	0
-6.5	0	-500	-3.798848935134801e-19	-2.352056526433444e-06	1.233968287253895e-22
-6	0	-500	-3.706325164705564e-19	-2.171526830352377e-06	1.064516547191352e-22
-5.5	0	-500	0	-1.990901182580274e-06	0
-5	0	-500	0	-1.810188109629962e-06	0
-4.5	0	-500	-1.678702565594077e-19	-1.629392272661789e-06	5.710599591635639e-24
-4	0	-500	-1.679292836509316e-19	-1.448529701519874e-06	2.027477050487942e-24
-3.5	0	-500	-5.321167577552958e-20	-1.267603011001484e-06	-3.281887670191594e-25
-3	0	-500	-5.322921135828085e-20	-1.086615839085425e-06	-1.581712263331084e-24
-2.5	0	-500	-1.048693764481046e-19	-9.055884788722324e-07	9.604692647806838e-23
-2	0	-500	-9.87083543000507e-20	-7.245179745041241e-07	7.455426596491535e-23
-1.5	0	-500	3.437084725409002e-20	-5.434160925688047e-07	-2.729189286761761e-25
-1	0	-500	2.06253317525292e-20	-3.622904216626921e-07	3.79924459202946e-25
-0.5	0	-500	3.244875092915527e-20	-1.811486924907513e-07	1.454640261021458e-23
0	0	-500	3.245008540412787e-20	-1.013645222446014e-12	-1.110543196797715e-24
0.5	0	-500	3.244875092915527e-20	1.811486924907513e-07	-1.454640261021458e-23
1	0	-500	2.06253317525292e-20	3.622904216626921e-07	-3.79924459202946e-25
1.5	0	-500	3.437084725409002e-20	5.434160925688047e-07	2.729189286761761e-25
2	0	-500	-9.87083543000507e-20	7.245179745041241e-07	-7.455426596491535e-23
2.5	0	-500	-1.048693764481046e-19	9.055884788722324e-07	-9.604692647806838e-23
3	0	-500	-5.322921135828085e-20	1.086615839085425e-06	1.581712263331084e-24
3.5	0	-500	-5.321167577552958e-20	1.267603011001484e-06	3.281887670191594e-25
4	0	-500	-1.679292836509316e-19	1.448529701519874e-06	-2.027477050487942e-24
4.5	0	-500	-1.678702565594077e-19	1.629392272661789e-06	-5.710599591635639e-24
5	0	-500	0	1.810188109629962e-06	-0
5.5	0	-500	0	1.990901182580274e-06	-0
6	0	-500	-3.706325164705564e-19	2.171526830352377e-06	-1.064516547191352e-22
6.5	0	-500	-3.798848935134801e-19	2.352056526433444e-06	-1.233968287253895e-22
7	0	-500	0	2.532482540118508e-06	-0
7.5	0	-500	0	2.712797368076281e-06	-0
8	0	-500	-2.061906909056338e-19	2.892989868996665e-06	1.55075463195148e-22
8.5	0	-500	-2.06037210127914e-19	3.073055495406152e-06	1.55968554714054e-22
9	0	-500	0	3.252988108215504e-06	-0
9.5	0	-500	0	3.432770654399064e-06	-0
10	0	-500	1.013740213721853e-19	3.612405407693586e-06	-4.351928677355386e-25
10.5	0	-500	1.097197179908712e-19	3.79187690668914e-06	2.271790822708963e-24
11	0	-500	3.588169393538783e-19	3.971183105022646e-06	2.420952192542225e-24
11.5	0	-500	3.410040960010375e-19	4.150313088757684e-06	1.108118908906835e-23
12	0	-500	0	4.329260718805017e-06	-0
-12	0	-499	0	-4.330022875365103e-06	0
-11.5	0	-499	0	-4.151042503508506e-06	0
-11	0	-499	0	-3.971882051700959e-06	0
-10.5	0	-499	0	-3.792547659031698e-06	0
-10	0	-499	0	-3.613046828832012e-06	0
-9.5	0	-499	0	-3.433382516959682e-06	2.690427409087303e-22
-9	0	-499	0	-3.253559725635569e-06	0
-8.5	0	-499	0	-3.073597781622084e-06	0
-8	0	-499	0	-2.893500322898035e-06	0
-7.5	0	-499	0	-2.71327394330001e-06	0
-7	0	-499	0	-2.532930693632807e-06	0
-6.5	0	-499	0	-2.352471028643777e-06	0
-6	0	-499	0	-2.171909045500797e-06	0
-5.5	0	-499	0	-1.991251110666781e-06	0
-5	0	-499	0	-1.810505295907205e-06	0
-4.5	0	-499	0	-1.629680468795414e-06	0
-4	0	-499	0	-1.448786406399449e-06	0
-3.5	0	-499	0	-1.267827315132308e-06	0
-3	0	-499	0	-1.086807856154337e-06	0
-2.5	0	-499	0	-9.057465604200843e-07	0
-2	0	-499	0	-7.246451332321158e-07	0
-1.5	0	-499	0	-5.435124990071927e-07	0
-1	0	-499	-9.123979063251056e-21	-3.62354995786518e-07	4.681085780996466e-23
-0.5	0	-499	-7.43236966897954e-21	-1.811811927154849e-07	1.3569461685186e-24
0	0	-499	0	2.208464097361307e-12	-0
0.5	0	-499	-7.43236966897954e-21	1.811811927154849e-07	-1.3569461685186e-24
1	0	-499	-9.123979063251056e-21	3.62354995786518e-07	-4.681085780996466e-23
1.5	0	-499	0	5.435124990071927e-07	-0
2	0	-499	0	7.246451332321158e-07	-0
2.5	0	-499	0	9.057465604200843e-07	-0
3	0	-499	0	1.086807856154337e-06	-0
3.5	0	-499	0	1.267827315132308e-06	-0
4	0	-499	0	1.448786406399449e-06	-0
4.5	0	-499	0	1.629680468795414e-06	-0
5	0	-499	0	1.810505295907205e-06	-0
5.5	0	-499	0	1.991251110666781e-06	-0
6	0	-499	0	2.171909045500797e-06	-0
6.5	0	-499	0	2.352471028643777e-06	-0
7	0	-499	0	2.532930693632807e-06	-0
7.5	0	-499	0	2.71327394330001e-06	-0
8	0	-499	0	2.893500322898035e-06	-0
8.5	0	-499	0	3.073597781622084e-06	-0
9	0	-499	0	3.253559725635569e-06	-0
9.5	0	-499	0	3.433382516959682e-06	-2.690427409087303e-22
10	0	-499	0	3.613046828832012e-06	-0
10.5	0	-499	0	3.792547659031698e-06	-0
11	0	-499	0	3.971882051700959e-06	-0
11.5	0	-499	0	4.151042503508506e-06	-0
12	0	-499	0	4.330022875365103e-06	-0
-12	0	-498	0	-4.332315256760921e-06	0
-11.5	0	-498	0	-4.153241661697393e-06	0
-11	0	-498	0	-3.973987077188212e-06	0
-10.5	0	-498	0	-3.79455445909116e-06	0
-10	0	-498	0	-3.614956312958384e-06	0
-9.5	0	-498	0	-3.435196049395017e-06	0
-9	0	-498	0	-3.2552816264797e-06	0
-8.5	0	-498	0	-3.075226004511933e-06	0
-8	0	-498	0	-2.895034867833601e-06	0
-7.5	0	-498	0	-2.714709353313083e-06	0
-7	0	-498	0	-2.53426878771279e-06	0
-6.5	0	-498	0	-2.353717945879907e-06	0
-6	0	-498	0	-2.173059783672215e-06	0
-5.5	0	-498	0	-1.992306351894513e-06	0
-5	0	-498	0	-1.811467541301681e-06	0
-4.5	0	-498	0	-1.630547558306716e-06	0
-4	0	-498	0	-1.449554360988259e-06	0
-3.5	0	-498	0	-1.268499545403756e-06	0
-3	0	-498	0	-1.08739050119766e-06	0
-2.5	0	-498	0	-9.062284220817673e-07	0
-2	0	-498	0	-7.250314979501127e-07	0
-1.5	0	-498	0	-5.438009225144924e-07	3.131244208211125e-23
-1	0	-498	2.534133399393836e-20	-3.62546103360728e-07	-6.027305630293073e-23
-0.5	0	-498	0	-1.812768317677182e-07	0
0	0	-498	0	1.848391448580622e-12	-0
0.5	0	-498	0	1.812768317677182e-07	-0
1	0	-498	2.534133399393836e-20	3.62546103360728e-07	6.027305630293073e-23
1.5	0	-498	0	5.438009225144924e-07	-3.131244208211125e-23
2	0	-498	0	7.250314979501127e-07	-0
2.5	0	-498	0	9.062284220817673e-07	-0
3	0	-498	0	1.08739050119766e-06	-0
3.5	0	-498	0	1.268499545403756e-06	-0
4	0	-498	0	1.449554360988259e-06	-0
4.5	0	-498	0	1.630547558306716e-06	-0
5	0	-498	0	1.811467541301681e-06	-0
5.5	0	-498	0	1.992306351894513e-06	-0
6	0	-498	0	2.173059783672215e-06	-0
6.5	0	-498	0	2.353717945879907e-06	-0
7	0	-498	0	2.53426878771279e-06	-0
7.5	0	-498	0	2.714709353313083e-06	-0
8	0	-498	0	2.895034867833601e-06	-0
8.5	0	-498	0	3.075226004511933e-06	-0
9	0	-498	0	3.2552816264797e-06	-0
9.5	0	-498	0	3.435196049395017e-06	-0
10	0	-498	0	3.614956312958384e-06	-0
10.5	0	-498	0	3.79455445909116e-06	-0
11	0	-498	0	3.973987077188212e-06	-0
