# multipoles
# s[mm] polynom_b[n=1][T/m^n] polynom_b[n=5][T/m^n] polynom_b[n=9][T/m^n] polynom_b[n=13][T/m^n] 
+3.6000000000000001e+00 +4.8083613641607563e+01 -3.4891606019261731e+06 +2.1983690265091756e+14 -3.8498152596580781e+21 
+3.7000000000000002e+00 +4.8083612743399847e+01 -3.4898421101003983e+06 +2.1993692327183353e+14 -3.8532652229975883e+21 
+3.8000000000000003e+00 +4.8083611806984457e+01 -3.4905285723373326e+06 +2.2003526888915597e+14 -3.8565600692654650e+21 
+3.9000000000000004e+00 +4.8083610815119130e+01 -3.4912045036915466e+06 +2.2012965751590309e+14 -3.8596178871298645e+21 
+4.0000000000000000e+00 +4.8083609750568115e+01 -3.4918544233611678e+06 +2.2021780765266062e+14 -3.8623567801474645e+21 
+4.1000000000000005e+00 +4.8083608596313439e+01 -3.4924631608089572e+06 +2.2029762579387209e+14 -3.8647068421397393e+21 
+4.2000000000000002e+00 +4.8083607336210619e+01 -3.4930167900195979e+06 +2.2036777092998616e+14 -3.8666461459501721e+21 
+4.2999999999999998e+00 +4.8083605954335177e+01 -3.4935016964526344e+06 +2.2042709018028291e+14 -3.8681647587003246e+21 
+4.4000000000000004e+00 +4.8083604434755841e+01 -3.4939042617685618e+06 +2.2047443024637741e+14 -3.8692527352918285e+21 
+4.5000000000000000e+00 +4.8083602761552442e+01 -3.4942108742957613e+06 +2.2050863858883334e+14 -3.8699001533103452e+21 
+4.6000000000000005e+00 +4.8083600918791440e+01 -3.4944079142151163e+06 +2.2052856173303897e+14 -3.8700970622363312e+21 
+4.7000000000000002e+00 +4.8083598890554143e+01 -3.4944817707208549e+06 +2.2053304724149053e+14 -3.8698335427985901e+21 
+4.8000000000000007e+00 +4.8083596660907233e+01 -3.4944188241612487e+06 +2.2052094165520097e+14 -3.8690996448441763e+21 
+4.9000000000000004e+00 +4.8083594213929516e+01 -3.4942054621833335e+06 +2.2049109236005972e+14 -3.8678854438249221e+21 
+5.0000000000000000e+00 +4.8083591533693046e+01 -3.4938280684443042e+06 +2.2044234628203312e+14 -3.8661810012756813e+21 
+5.1000000000000005e+00 +4.8083588612756415e+01 -3.4932799441048237e+06 +2.2037418590292116e+14 -3.8639859930946213e+21 
+5.2000000000000002e+00 +4.8083585477616580e+01 -3.4925820557468664e+06 +2.2028863539226178e+14 -3.8613385362933966e+21 
+5.3000000000000007e+00 +4.8083582163261077e+01 -3.4917622901874185e+06 +2.2018835480557253e+14 -3.8582863724691739e+21 
+5.4000000000000004e+00 +4.8083578704669364e+01 -3.4908485291987327e+06 +2.2007600360493538e+14 -3.8548772250877653e+21 
+5.5000000000000000e+00 +4.8083575136832700e+01 -3.4898686617952837e+06 +2.1995424209554581e+14 -3.8511588432190620e+21 
+5.6000000000000005e+00 +4.8083571494728361e+01 -3.4888505684392797e+06 +2.1982572958926569e+14 -3.8471789458047291e+21 
+5.7000000000000002e+00 +4.8083567813342754e+01 -3.4878221350386175e+06 +2.1969312602620050e+14 -3.8429852707887514e+21 
+5.8000000000000007e+00 +4.8083564127660154e+01 -3.4868112464568131e+06 +2.1955909123257203e+14 -3.8386255527461016e+21 
+5.9000000000000004e+00 +4.8083560472664480e+01 -3.4858457871406167e+06 +2.1942628498070938e+14 -3.8341475245602085e+21 
+6.0000000000000000e+00 +4.8083556883340236e+01 -3.4849536420439095e+06 +2.1929736710800178e+14 -3.8295989211842190e+21 
+6.1000000000000005e+00 +4.8083553386815232e+01 -3.4841578865701412e+06 +2.1917479248634678e+14 -3.8250361187950186e+21 
+6.2000000000000002e+00 +4.8083549978817118e+01 -3.4834623745446787e+06 +2.1906019806525809e+14 -3.8205501174215465e+21 
+6.3000000000000007e+00 +4.8083546647203036e+01 -3.4828661424304424e+06 +2.1895501495911078e+14 -3.8162405326518422e+21 
+6.4000000000000004e+00 +4.8083543379846184e+01 -3.4823682356089740e+06 +2.1886067526672769e+14 -3.8122070089879535e+21 
+6.5000000000000000e+00 +4.8083540164609680e+01 -3.4819676941858958e+06 +2.1877861052156575e+14 -3.8085491746253937e+21 
+6.6000000000000005e+00 +4.8083536989361306e+01 -3.4816635606106031e+06 +2.1871025250384303e+14 -3.8053666648031520e+21 
+6.7000000000000002e+00 +4.8083533841968013e+01 -3.4814548770371927e+06 +2.1865703297108609e+14 -3.8027591142841584e+21 
+6.8000000000000007e+00 +4.8083530710295939e+01 -3.4813406850476568e+06 +2.1862038360704403e+14 -3.8008261554418824e+21 
+6.9000000000000004e+00 +4.8083527582214728e+01 -3.4813200282096667e+06 +2.1860173632120138e+14 -3.7996674274279487e+21 
+7.0000000000000000e+00 +4.8083524445586036e+01 -3.4813919455633401e+06 +2.1860252251458812e+14 -3.7993825542729666e+21 
+7.1000000000000005e+00 +4.8083521292225093e+01 -3.4815549195513721e+06 +2.1862360414525712e+14 -3.8000365562391156e+21 
+7.2000000000000002e+00 +4.8083518129734479e+01 -3.4818051916697286e+06 +2.1866356380774212e+14 -3.8015559919678957e+21 
+7.3000000000000007e+00 +4.8083514969661699e+01 -3.4821384414483104e+06 +2.1872041402751203e+14 -3.8038327973223203e+21 
+7.4000000000000004e+00 +4.8083511823551930e+01 -3.4825503473405866e+06 +2.1879216721973188e+14 -3.8067589050410341e+21 
+7.5000000000000000e+00 +4.8083508702953033e+01 -3.4830365894158920e+06 +2.1887683598980419e+14 -3.8102262537120446e+21 
+7.6000000000000005e+00 +4.8083505619414545e+01 -3.4835928485427457e+06 +2.1897243302337281e+14 -3.8141267841249622e+21 
+7.7000000000000002e+00 +4.8083502584481991e+01 -3.4842148032627613e+06 +2.1907697073638303e+14 -3.8183524288660143e+21 
+7.8000000000000007e+00 +4.8083499609704560e+01 -3.4848981344651724e+06 +2.1918846183331975e+14 -3.8227951296161319e+21 
+7.9000000000000004e+00 +4.8083496706627813e+01 -3.4856385206814930e+06 +2.1930491872862406e+14 -3.8273468189197127e+21 
+8.0000000000000000e+00 +4.8083493886802167e+01 -3.4864316434131633e+06 +2.1942435418811547e+14 -3.8318994401143481e+21 
+8.0999999999999996e+00 +4.8083491152827605e+01 -3.4872705315499012e+06 +2.1954485119653869e+14 -3.8363586016126435e+21 
+8.2000000000000011e+00 +4.8083488471523125e+01 -3.4881376159792352e+06 +2.1966477506506628e+14 -3.8406846161892630e+21 
+8.3000000000000007e+00 +4.8083485800763569e+01 -3.4890126783471666e+06 +2.1978256169412791e+14 -3.8448514725496986e+21 
+8.4000000000000004e+00 +4.8083483098421084e+01 -3.4898754991339617e+06 +2.1989664687592850e+14 -3.8488331566133674e+21 
+8.5000000000000000e+00 +4.8083480322372672e+01 -3.4907058615244180e+06 +2.2000546669897803e+14 -3.8526036629428303e+21 
+8.5999999999999996e+00 +4.8083477430491030e+01 -3.4914835461175954e+06 +2.2010745695816416e+14 -3.8561369773386404e+21 
+8.7000000000000011e+00 +4.8083474380648312e+01 -3.4921883330170684e+06 +2.2020105337935350e+14 -3.8594070832957893e+21 
+8.8000000000000007e+00 +4.8083471130718578e+01 -3.4928000039756405e+06 +2.2028469190907519e+14 -3.8623879715266473e+21 
+8.9000000000000004e+00 +4.8083467638577297e+01 -3.4932983410328194e+06 +2.2035680849115466e+14 -3.8650536320010803e+21 
+9.0000000000000000e+00 +4.8083463862095265e+01 -3.4936631237730226e+06 +2.2041583881138741e+14 -3.8673780473709635e+21 
+9.0999999999999996e+00 +4.8083459772757259e+01 -3.4938799037808133e+06 +2.2046052087636988e+14 -3.8693338481056127e+21 
+9.2000000000000011e+00 +4.8083455396454973e+01 -3.4939572922361125e+06 +2.2049079878380262e+14 -3.8708881611820871e+21 
+9.3000000000000007e+00 +4.8083450772691272e+01 -3.4939096704903473e+06 +2.2050691874088875e+14 -3.8720067550374983e+21 
+9.4000000000000004e+00 +4.8083445940970172e+01 -3.4937514212176804e+06 +2.2050912713506316e+14 -3.8726554040089350e+21 
+9.5000000000000000e+00 +4.8083440940792656e+01 -3.4934969244578555e+06 +2.2049767001034062e+14 -3.8727998713877365e+21 
+9.6000000000000014e+00 +4.8083435811660642e+01 -3.4931605613906952e+06 +2.2047279357439769e+14 -3.8724059259820200e+21 
+9.7000000000000011e+00 +4.8083430593074489e+01 -3.4927567120063063e+06 +2.2043474388190812e+14 -3.8714393316792205e+21 
+9.8000000000000007e+00 +4.8083425324540777e+01 -3.4922997602910199e+06 +2.2038376746247919e+14 -3.8698658669718033e+21 
+9.9000000000000004e+00 +4.8083420045558711e+01 -3.4918040853903382e+06 +2.2032011026668178e+14 -3.8676512925051278e+21 
+1.0000000000000000e+01 +4.8083414795628414e+01 -3.4912840673910538e+06 +2.2024401837536019e+14 -3.8647613732326332e+21 
+1.0100000000000001e+01 +4.8083409605273701e+01 -3.4907530768632540e+06 +2.2015622290019734e+14 -3.8611952218962542e+21 
+1.0200000000000001e+01 +4.8083404469093246e+01 -3.4902204357805937e+06 +2.2005939395621769e+14 -3.8570853102990881e+21 
+1.0300000000000001e+01 +4.8083399372705344e+01 -3.4896944541346813e+06 +2.1995668641131009e+14 -3.8525974497734018e+21 
+1.0400000000000000e+01 +4.8083394301725342e+01 -3.4891834404032095e+06 +2.1985125496874762e+14 -3.8478974468431765e+21 
+1.0500000000000000e+01 +4.8083389241772686e+01 -3.4886957053088122e+06 +2.1974625457886231e+14 -3.8431511152775518e+21 
+1.0600000000000001e+01 +4.8083384178467298e+01 -3.4882395601188396e+06 +2.1964484027137372e+14 -3.8385242715458141e+21 
+1.0700000000000001e+01 +4.8083379097425720e+01 -3.4878233136981437e+06 +2.1955016677794456e+14 -3.8341827227483940e+21 
+1.0800000000000001e+01 +4.8083373984264426e+01 -3.4874552752692392e+06 +2.1946538889070938e+14 -3.8302922781406559e+21 
+1.0900000000000000e+01 +4.8083368824603617e+01 -3.4871437561216010e+06 +2.1939366163432488e+14 -3.8270187539060642e+21 
+1.1000000000000000e+01 +4.8083363604057453e+01 -3.4868970636251289e+06 +2.1933813956327400e+14 -3.8245279517070480e+21 
+1.1100000000000001e+01 +4.8083358312479206e+01 -3.4867214993052348e+06 +2.1930118322966566e+14 -3.8229432044665244e+21 
+1.1200000000000001e+01 +4.8083352956640688e+01 -3.4866153151935367e+06 +2.1928197397352222e+14 -3.8222178700953822e+21 
+1.1300000000000001e+01 +4.8083347547544129e+01 -3.4865747520742766e+06 +2.1927889849959906e+14 -3.8222628184690540e+21 
+1.1400000000000000e+01 +4.8083342096195359e+01 -3.4865960524801263e+06 +2.1929034369356481e+14 -3.8229889245889241e+21 
+1.1500000000000000e+01 +4.8083336613599705e+01 -3.4866754588565649e+06 +2.1931469643742344e+14 -3.8243070634221560e+21 
+1.1600000000000001e+01 +4.8083331110757008e+01 -3.4868092104321956e+06 +2.1935034325236753e+14 -3.8261280992481200e+21 
+1.1700000000000001e+01 +4.8083325598674747e+01 -3.4869935508120293e+06 +2.1939567115048272e+14 -3.8283629109306327e+21 
+1.1800000000000001e+01 +4.8083320088355705e+01 -3.4872247208599714e+06 +2.1944906683034503e+14 -3.8309223678735087e+21 
+1.1900000000000000e+01 +4.8083314590803049e+01 -3.4874989618748212e+06 +2.1950891705318003e+14 -3.8337173416284237e+21 
+1.2000000000000000e+01 +4.8083309117020669e+01 -3.4878125152656222e+06 +2.1957360857592775e+14 -3.8366587033087210e+21 
+1.2100000000000001e+01 +4.8083303672884782e+01 -3.4881605455045090e+06 +2.1964153951372691e+14 -3.8396617086064892e+21 
+1.2200000000000001e+01 +4.8083298243754712e+01 -3.4885339049442331e+06 +2.1971115286773038e+14 -3.8426591342203251e+21 
+1.2300000000000001e+01 +4.8083292809863181e+01 -3.4889223694405719e+06 +2.1978090304094144e+14 -3.8455881426507179e+21 
+1.2400000000000000e+01 +4.8083287351434592e+01 -3.4893157096281457e+06 +2.1984924382292756e+14 -3.8483858776721316e+21 
+1.2500000000000000e+01 +4.8083281848705198e+01 -3.4897037036785381e+06 +2.1991462989007034e+14 -3.8509895101293590e+21 
+1.2600000000000001e+01 +4.8083276281902542e+01 -3.4900761243097857e+06 +2.1997551528097034e+14 -3.8533361914547337e+21 
+1.2700000000000001e+01 +4.8083270631257172e+01 -3.4904227460185010e+06 +2.2003035423805819e+14 -3.8553630792304427e+21 
+1.2800000000000001e+01 +4.8083264876999394e+01 -3.4907333431602218e+06 +2.2007760098770244e+14 -3.8570073305437758e+21 
+1.2900000000000000e+01 +4.8083258999361512e+01 -3.4909976912647989e+06 +2.2011570988989184e+14 -3.8582061064866921e+21 
+1.3000000000000000e+01 +4.8083252978572027e+01 -3.4912055638188524e+06 +2.2014313507999434e+14 -3.8588965615587295e+21 
+1.3100000000000001e+01 +4.8083246802314079e+01 -3.4913497990735611e+06 +2.2015883160423250e+14 -3.8590400478986796e+21 
+1.3200000000000001e+01 +4.8083240488078779e+01 -3.4914354897813397e+06 +2.2016375769660812e+14 -3.8586946955552133e+21 
+1.3300000000000001e+01 +4.8083234060815293e+01 -3.4914707956090970e+06 +2.2015937275426209e+14 -3.8579428399161640e+21 
+1.3400000000000000e+01 +4.8083227545465597e+01 -3.4914638721456737e+06 +2.2014713571362216e+14 -3.8568668026045014e+21 
+1.3500000000000000e+01 +4.8083220966976647e+01 -3.4914228778669043e+06 +2.2012850584273622e+14 -3.8555489152646953e+21 
+1.3600000000000001e+01 +4.8083214350291634e+01 -3.4913559689928405e+06 +2.2010494214523003e+14 -3.8540715014457708e+21 
+1.3700000000000001e+01 +4.8083207720358047e+01 -3.4912713042723723e+06 +2.2007790391689259e+14 -3.8525168935536831e+21 
+1.3800000000000001e+01 +4.8083201102120015e+01 -3.4911770405537095e+06 +2.2004885023948159e+14 -3.8509674176189673e+21 
+1.3900000000000000e+01 +4.8083194520520841e+01 -3.4910813340078527e+06 +2.2001924010627728e+14 -3.8495053967966973e+21 
+1.4000000000000000e+01 +4.8083188000508351e+01 -3.4909923437195932e+06 +2.1999053285757281e+14 -3.8482131649427449e+21 
+1.4100000000000001e+01 +4.8083181557208462e+01 -3.4909157550277864e+06 +2.1996386321169272e+14 -3.8471527312764887e+21 
+1.4200000000000001e+01 +4.8083175166479471e+01 -3.4908473706719326e+06 +2.1993906883816897e+14 -3.8463048501901116e+21 
+1.4300000000000001e+01 +4.8083168794357341e+01 -3.4907805193486819e+06 +2.1991566274890578e+14 -3.8456299503416178e+21 
+1.4400000000000000e+01 +4.8083162406884924e+01 -3.4907085339700966e+06 +2.1989315844608712e+14 -3.8450884752949437e+21 
+1.4500000000000000e+01 +4.8083155970095568e+01 -3.4906247417954830e+06 +2.1987106878175159e+14 -3.8446408489835163e+21 
+1.4600000000000001e+01 +4.8083149450035542e+01 -3.4905224777880344e+06 +2.1984890749224522e+14 -3.8442475219739460e+21 
+1.4700000000000001e+01 +4.8083142812735822e+01 -3.4903950677058268e+06 +2.1982618725585188e+14 -3.8438689129729695e+21 
+1.4800000000000001e+01 +4.8083136024242641e+01 -3.4902358465220905e+06 +2.1980242181041412e+14 -3.8434654725887912e+21 
+1.4900000000000000e+01 +4.8083129050589825e+01 -3.4900381417476302e+06 +2.1977712403819103e+14 -3.8429976257110302e+21 
+1.5000000000000000e+01 +4.8083121857817915e+01 -3.4897952848248435e+06 +2.1974980726662544e+14 -3.8424258105237066e+21 
+1.5100000000000001e+01 +4.8083114427438097e+01 -3.4895065250301813e+06 +2.1972059080965553e+14 -3.8417361028341773e+21 
+1.5200000000000001e+01 +4.8083106802848071e+01 -3.4891947846650695e+06 +2.1969201809389844e+14 -3.8410171336351537e+21 
+1.5300000000000001e+01 +4.8083099042919024e+01 -3.4888889052737388e+06 +2.1966723868237459e+14 -3.8403831758647161e+21 
+1.5400000000000000e+01 +4.8083091206523129e+01 -3.4886177291451581e+06 +2.1964940222695609e+14 -3.8399485051920282e+21 
+1.5500000000000000e+01 +4.8083083352530387e+01 -3.4884100972821456e+06 +2.1964165823721672e+14 -3.8398273930984182e+21 
+1.5600000000000001e+01 +4.8083075539814061e+01 -3.4882948524591103e+06 +2.1964715641412934e+14 -3.8401341166180059e+21 
+1.5700000000000001e+01 +4.8083067827241585e+01 -3.4883008342822129e+06 +2.1966904611080144e+14 -3.8409829425827042e+21 
+1.5800000000000001e+01 +4.8083060273687771e+01 -3.4884568863626090e+06 +2.1971047712277144e+14 -3.8424881508585654e+21 
+1.5900000000000000e+01 +4.8083052938019378e+01 -3.4887918477295414e+06 +2.1977459872732100e+14 -3.8447640058214429e+21 
+1.6000000000000000e+01 +4.8083045879111367e+01 -3.4893345623840704e+06 +2.1986456077690353e+14 -3.8479247892483801e+21 
+1.6100000000000001e+01 +4.8083039133189203e+01 -3.4901001551291244e+06 +2.1998184836100484e+14 -3.8520273844664507e+21 
+1.6199999999999999e+01 +4.8083032645919097e+01 -3.4910488975862511e+06 +2.2012129022766353e+14 -3.8568991624618694e+21 
+1.6300000000000001e+01 +4.8083026340318668e+01 -3.4921273429966411e+06 +2.2027605046907975e+14 -3.8623100992325293e+21 
+1.6400000000000002e+01 +4.8083020139408312e+01 -3.4932820460948073e+06 +2.2043929334166497e+14 -3.8680301755926824e+21 
+1.6500000000000000e+01 +4.8083013966209428e+01 -3.4944595622258401e+06 +2.2060418316862003e+14 -3.8738293742905941e+21 
+1.6600000000000001e+01 +4.8083007743741348e+01 -3.4956064457032979e+06 +2.2076388416856494e+14 -3.8794776751866700e+21 
+1.6699999999999999e+01 +4.8083001395024318e+01 -3.4966692511021099e+06 +2.2091156057339475e+14 -3.8847450582395330e+21 
+1.6800000000000001e+01 +4.8082994843081771e+01 -3.4975945351250209e+06 +2.2104037687235178e+14 -3.8894015113935360e+21 
+1.6900000000000002e+01 +4.8082988010927956e+01 -3.4983288488241429e+06 +2.2114349689648725e+14 -3.8932170025938300e+21 
+1.7000000000000000e+01 +4.8082980821588109e+01 -3.4988187499407320e+06 +2.2121408525205481e+14 -3.8959615232696774e+21 
+1.7100000000000001e+01 +4.8082973217186584e+01 -3.4990244276967035e+06 +2.2124697449390109e+14 -3.8974572961377917e+21 
+1.7199999999999999e+01 +4.8082965216274715e+01 -3.4989606157478644e+06 +2.2124367111587650e+14 -3.8977355340122025e+21 
+1.7300000000000001e+01 +4.8082956856507572e+01 -3.4986556820256193e+06 +2.2120734988632475e+14 -3.8968796909148486e+21 
+1.7400000000000002e+01 +4.8082948175541965e+01 -3.4981379954554886e+06 +2.2114118568228569e+14 -3.8949732240246875e+21 
+1.7500000000000000e+01 +4.8082939211032901e+01 -3.4974359240333419e+06 +2.2104835328341016e+14 -3.8920995877747032e+21 
+1.7600000000000001e+01 +4.8082930000637411e+01 -3.4965778368849307e+06 +2.2093202759464919e+14 -3.8883422402745016e+21 
+1.7699999999999999e+01 +4.8082920582009848e+01 -3.4955921012749663e+06 +2.2079538329477156e+14 -3.8837846326207211e+21 
+1.7800000000000001e+01 +4.8082910992808777e+01 -3.4945070876440592e+06 +2.2064159545942041e+14 -3.8785102284127244e+21 
+1.7900000000000002e+01 +4.8082901270689142e+01 -3.4933511635199939e+06 +2.2047383879361581e+14 -3.8726024794672495e+21 
+1.8000000000000000e+01 +4.8082891453305884e+01 -3.4921526969186789e+06 +2.2029528807999709e+14 -3.8661448403003239e+21 
+1.8100000000000001e+01 +4.8082881576895048e+01 -3.4909399705163157e+06 +2.2010947771431478e+14 -3.8592459241968679e+21 
+1.8199999999999999e+01 +4.8082871672005588e+01 -3.4897409200102137e+06 +2.1992137994603822e+14 -3.8521149622446095e+21 
+1.8300000000000001e+01 +4.8082861767763433e+01 -3.4885833930401187e+06 +2.1973632631400672e+14 -3.8449863343720544e+21 
+1.8400000000000002e+01 +4.8082851893295249e+01 -3.4874952382172588e+06 +2.1955964849183231e+14 -3.8380944249408811e+21 
+1.8500000000000000e+01 +4.8082842077731897e+01 -3.4865043063487215e+06 +2.1939667838983712e+14 -3.8316736251638653e+21 
+1.8600000000000001e+01 +4.8082832350195197e+01 -3.4856384429935841e+06 +2.1925274732635353e+14 -3.8259583086462144e+21 
+1.8699999999999999e+01 +4.8082822739817523e+01 -3.4849254998363103e+06 +2.1913318730966128e+14 -3.8211828695075788e+21 
+1.8800000000000001e+01 +4.8082813275721094e+01 -3.4843933227275736e+06 +2.1904332969429350e+14 -3.8175816824755564e+21 
+1.8900000000000002e+01 +4.8082803987038275e+01 -3.4840697633518144e+06 +2.1898850648852694e+14 -3.8153891416697020e+21 
+1.9000000000000000e+01 +4.8082794902892694e+01 -3.4839826682913387e+06 +2.1897404912675912e+14 -3.8148396241635146e+21 
+1.9100000000000001e+01 +4.8082786039692010e+01 -3.4841478271129737e+06 +2.1900309032693684e+14 -3.8160727713919827e+21 
+1.9200000000000003e+01 +4.8082777362972422e+01 -3.4845327959920508e+06 +2.1906996730589753e+14 -3.8188492627765772e+21 
+1.9300000000000001e+01 +4.8082768825546509e+01 -3.4850930697194999e+06 +2.1916681808297494e+14 -3.8228350280215398e+21 
+1.9400000000000002e+01 +4.8082760380226141e+01 -3.4857841424311507e+06 +2.1928578058396041e+14 -3.8276959936697645e+21 
+1.9500000000000000e+01 +4.8082751979827044e+01 -3.4865615107334512e+06 +2.1941899303049638e+14 -3.8330980953976209e+21 
+1.9600000000000001e+01 +4.8082743577160912e+01 -3.4873806687945281e+06 +2.1955859336324709e+14 -3.8387072604032619e+21 
+1.9700000000000003e+01 +4.8082735125048579e+01 -3.4881971160954866e+06 +2.1969672012358216e+14 -3.8441894338120856e+21 
+1.9800000000000001e+01 +4.8082726576292316e+01 -3.4889663412014008e+06 +2.1982551060979247e+14 -3.8492105234948749e+21 
+1.9900000000000002e+01 +4.8082717883712412e+01 -3.4896438433403401e+06 +2.1993710333849322e+14 -3.8534364738985384e+21 
+2.0000000000000000e+01 +4.8082709000123636e+01 -3.4901851185350870e+06 +2.2002363646152053e+14 -3.8565332185461435e+21 
+2.0100000000000001e+01 +4.8082699890266525e+01 -3.4905564280845034e+06 +2.2007917658135150e+14 -3.8582519881731895e+21 
+2.0200000000000003e+01 +4.8082690566610580e+01 -3.4907671108911643e+06 +2.2010550602468134e+14 -3.8586852606593152e+21 
+2.0300000000000001e+01 +4.8082681053545500e+01 -3.4908372677572765e+06 +2.2010633518351916e+14 -3.8580107995531848e+21 
+2.0400000000000002e+01 +4.8082671375468237e+01 -3.4907870040289448e+06 +2.2008537497482650e+14 -3.8564063842538535e+21 
+2.0500000000000000e+01 +4.8082661556771292e+01 -3.4906364219134473e+06 +2.2004633593560844e+14 -3.8540497823794148e+21 
+2.0600000000000001e+01 +4.8082651621852193e+01 -3.4904056274029766e+06 +2.1999292907199656e+14 -3.8511187762622948e+21 
+2.0700000000000003e+01 +4.8082641595103453e+01 -3.4901147226203172e+06 +2.1992886490670100e+14 -3.8477911330265146e+21 
+2.0800000000000001e+01 +4.8082631500920982e+01 -3.4897838124599513e+06 +2.1985785431698778e+14 -3.8442446310836818e+21 
