# multipoles
# s[mm] polynom_b[n=1][T/m^n] polynom_b[n=5][T/m^n] polynom_b[n=9][T/m^n] polynom_b[n=13][T/m^n] 
+5.7000000000000002e+00 +4.5403871209549337e+01 -3.2980120238359501e+06 +2.0826890009134219e+14 -3.6592303795178947e+21 
+5.8000000000000007e+00 +4.5403865794346608e+01 -3.2964204136307598e+06 +2.0803003462289088e+14 -3.6506760846142357e+21 
+5.9000000000000004e+00 +4.5403860355474528e+01 -3.2948481469777599e+06 +2.0779324793300094e+14 -3.6421330344323265e+21 
+6.0000000000000000e+00 +4.5403855008097054e+01 -3.2933997730678795e+06 +2.0757456042698494e+14 -3.6341842871292647e+21 
+6.1000000000000005e+00 +4.5403849843242725e+01 -3.2921586656592940e+06 +2.0738679143346434e+14 -3.6272980199592590e+21 
+6.2000000000000002e+00 +4.5403844855390730e+01 -3.2911234926542495e+06 +2.0722995551575334e+14 -3.6214828728844650e+21 
+6.3000000000000007e+00 +4.5403840014883528e+01 -3.2902717459235545e+06 +2.0710086610685162e+14 -3.6166326036475916e+21 
+6.4000000000000004e+00 +4.5403835292066304e+01 -3.2895809190467903e+06 +2.0699633683397262e+14 -3.6126409757528943e+21 
+6.5000000000000000e+00 +4.5403830657281667e+01 -3.2890285038913107e+06 +2.0691318112390497e+14 -3.6094017466446848e+21 
+6.6000000000000005e+00 +4.5403826080873273e+01 -3.2885919930095435e+06 +2.0684821248302934e+14 -3.6068086761538957e+21 
+6.7000000000000002e+00 +4.5403821533185081e+01 -3.2882488792500314e+06 +2.0679824445611494e+14 -3.6047555253478789e+21 
+6.8000000000000007e+00 +4.5403816984559953e+01 -3.2879766547164773e+06 +2.0676009049906706e+14 -3.6031360525625370e+21 
+6.9000000000000004e+00 +4.5403812405344425e+01 -3.2877528135346854e+06 +2.0673056429344231e+14 -3.6018440228273631e+21 
+7.0000000000000000e+00 +4.5403807765878653e+01 -3.2875548464655951e+06 +2.0670647915107772e+14 -3.6007731902895227e+21 
+7.1000000000000005e+00 +4.5403803043381906e+01 -3.2873650286783939e+06 +2.0668523187526138e+14 -3.5998366424821971e+21 
+7.2000000000000002e+00 +4.5403798242579029e+01 -3.2871847690912406e+06 +2.0666655288632559e+14 -3.5990247914448056e+21 
+7.3000000000000007e+00 +4.5403793375065888e+01 -3.2870202564250519e+06 +2.0665075556973922e+14 -3.5983473667289430e+21 
+7.4000000000000004e+00 +4.5403788452441830e+01 -3.2868776816595364e+06 +2.0663815358287731e+14 -3.5978141063250292e+21 
+7.5000000000000000e+00 +4.5403783486303531e+01 -3.2867632340977755e+06 +2.0662906038648450e+14 -3.5974347422157594e+21 
+7.6000000000000005e+00 +4.5403778488248477e+01 -3.2866831035126913e+06 +2.0662378949074847e+14 -3.5972190077776261e+21 
+7.7000000000000002e+00 +4.5403773469876356e+01 -3.2866434810952977e+06 +2.0662265457842534e+14 -3.5971766417888264e+21 
+7.8000000000000007e+00 +4.5403768442783431e+01 -3.2866505558974710e+06 +2.0662596907874897e+14 -3.5973173752303515e+21 
+7.9000000000000004e+00 +4.5403763418567522e+01 -3.2867105178186293e+06 +2.0663404651428169e+14 -3.5976509418178604e+21 
+8.0000000000000000e+00 +4.5403758408828502e+01 -3.2868295582405133e+06 +2.0664720059275881e+14 -3.5981870811254914e+21 
+8.0999999999999996e+00 +4.5403753418741267e+01 -3.2870086401333003e+06 +2.0666522843465678e+14 -3.5989161128632538e+21 
+8.2000000000000011e+00 +4.5403748427796344e+01 -3.2872278230267442e+06 +2.0668586203005441e+14 -3.5997507147882525e+21 
+8.3000000000000007e+00 +4.5403743409066891e+01 -3.2874619427615819e+06 +2.0670631733711128e+14 -3.6005841617690978e+21 
+8.4000000000000004e+00 +4.5403738335622570e+01 -3.2876858330286108e+06 +2.0672381006170197e+14 -3.6013097209744767e+21 
+8.5000000000000000e+00 +4.5403733180533351e+01 -3.2878743279232890e+06 +2.0673555596899806e+14 -3.6018206615938133e+21 
+8.5999999999999996e+00 +4.5403727916870025e+01 -3.2880022616629931e+06 +2.0673877081592909e+14 -3.6020102521424985e+21 
+8.7000000000000011e+00 +4.5403722517704097e+01 -3.2880444695183304e+06 +2.0673067051698425e+14 -3.6017717665749858e+21 
+8.8000000000000007e+00 +4.5403716956104368e+01 -3.2879757843781346e+06 +2.0670847067041884e+14 -3.6009984685217898e+21 
+8.9000000000000004e+00 +4.5403711205141875e+01 -3.2877710408531637e+06 +2.0666938709513872e+14 -3.5995836287096392e+21 
+9.0000000000000000e+00 +4.5403705237889376e+01 -3.2874050748066232e+06 +2.0661063576253109e+14 -3.5974205225730960e+21 
+9.0999999999999996e+00 +4.5403699041038408e+01 -3.2868658868749971e+06 +2.0653108452436003e+14 -3.5944650403379922e+21 
+9.2000000000000011e+00 +4.5403692655780084e+01 -3.2861941542783328e+06 +2.0643621090802147e+14 -3.5909235987922095e+21 
+9.3000000000000007e+00 +4.5403686136929515e+01 -3.2854437221843535e+06 +2.0633314468546131e+14 -3.5870652404508876e+21 
+9.4000000000000004e+00 +4.5403679539299780e+01 -3.2846684347445215e+06 +2.0622901552498912e+14 -3.5831590049578756e+21 
+9.5000000000000000e+00 +4.5403672917705897e+01 -3.2839221373350113e+06 +2.0613095323471684e+14 -3.5794739361238289e+21 
+9.6000000000000014e+00 +4.5403666326961307e+01 -3.2832586743235993e+06 +2.0604608750908253e+14 -3.5762790744011461e+21 
+9.7000000000000011e+00 +4.5403659821880161e+01 -3.2827318904826674e+06 +2.0598154808339262e+14 -3.5738434613638055e+21 
+9.8000000000000007e+00 +4.5403653457276782e+01 -3.2823956306302869e+06 +2.0594446469709881e+14 -3.5724361386816727e+21 
+9.9000000000000004e+00 +4.5403647287965107e+01 -3.2823037394617605e+06 +2.0594196708219616e+14 -3.5723261479382417e+21 
+1.0000000000000000e+01 +4.5403641368760013e+01 -3.2825100622922434e+06 +2.0598118504169900e+14 -3.5737825328314733e+21 
+1.0100000000000001e+01 +4.5403635734721298e+01 -3.2830489874821203e+06 +2.0606655991120434e+14 -3.5769730765259476e+21 
+1.0200000000000001e+01 +4.5403630341895486e+01 -3.2838770808572480e+06 +2.0619177980497916e+14 -3.5816605402712103e+21 
+1.0300000000000001e+01 +4.5403625126575406e+01 -3.2849314521992141e+06 +2.0634784447997800e+14 -3.5875064282069378e+21 
+1.0400000000000000e+01 +4.5403620025054721e+01 -3.2861492118599927e+06 +2.0652575375510594e+14 -3.5941722462384197e+21 
+1.0500000000000000e+01 +4.5403614973625537e+01 -3.2874674692073120e+06 +2.0671650734222134e+14 -3.6013194972033618e+21 
+1.0600000000000001e+01 +4.5403609908580201e+01 -3.2888233339317776e+06 +2.0691110498968881e+14 -3.6086096849541902e+21 
+1.0700000000000001e+01 +4.5403604766211636e+01 -3.2901539158052038e+06 +2.0710054645167203e+14 -3.6157043135433513e+21 
+1.0800000000000001e+01 +4.5403599482812133e+01 -3.2913963241344215e+06 +2.0727583141635044e+14 -3.6222648847488595e+21 
+1.0900000000000000e+01 +4.5403593994675688e+01 -3.2924876698536966e+06 +2.0742795979634350e+14 -3.6279529078065773e+21 
+1.1000000000000000e+01 +4.5403588238093903e+01 -3.2933650617719940e+06 +2.0754793121899925e+14 -3.6324298826052199e+21 
+1.1100000000000001e+01 +4.5403582165916333e+01 -3.2939832772822967e+06 +2.0762936265108191e+14 -3.6354559872797686e+21 
+1.1200000000000001e+01 +4.5403575797209839e+01 -3.2943677573658084e+06 +2.0767633905522359e+14 -3.6371860695373678e+21 
+1.1300000000000001e+01 +4.5403569167595911e+01 -3.2945616092002806e+06 +2.0769556243765619e+14 -3.6378736460248258e+21 
+1.1400000000000000e+01 +4.5403562312697602e+01 -3.2946079410495725e+06 +2.0769373493744356e+14 -3.6377722375457850e+21 
+1.1500000000000000e+01 +4.5403555268140444e+01 -3.2945498625210323e+06 +2.0767755883613216e+14 -3.6371353689517526e+21 
+1.1600000000000001e+01 +4.5403548069544371e+01 -3.2944304798746184e+06 +2.0765373603730350e+14 -3.6362165538618967e+21 
+1.1700000000000001e+01 +4.5403540752532997e+01 -3.2942929015291575e+06 +2.0762896868391650e+14 -3.6352693129221463e+21 
+1.1800000000000001e+01 +4.5403533352729390e+01 -3.2941802357331906e+06 +2.0760995891408434e+14 -3.6345471669193828e+21 
+1.1900000000000000e+01 +4.5403525905756361e+01 -3.2941355905162338e+06 +2.0760340883084519e+14 -3.6343036353946195e+21 
+1.2000000000000000e+01 +4.5403518447236067e+01 -3.2942020734886825e+06 +2.0761602049268994e+14 -3.6347922366118248e+21 
+1.2100000000000001e+01 +4.5403511004133797e+01 -3.2944103865707642e+06 +2.0765252281955016e+14 -3.6361919054721204e+21 
+1.2200000000000001e+01 +4.5403503568780579e+01 -3.2947416057901960e+06 +2.0770975188461284e+14 -3.6383832358839124e+21 
+1.2300000000000001e+01 +4.5403496124851060e+01 -3.2951644014770826e+06 +2.0778257061151947e+14 -3.6411722378890932e+21 
+1.2400000000000000e+01 +4.5403488656018219e+01 -3.2956474433287508e+06 +2.0786584186332819e+14 -3.6443649198792214e+21 
+1.2500000000000000e+01 +4.5403481145955794e+01 -3.2961594011751106e+06 +2.0795442851104509e+14 -3.6477672904233436e+21 
+1.2600000000000001e+01 +4.5403473578336921e+01 -3.2966689447694300e+06 +2.0804319342207019e+14 -3.6511853580046869e+21 
+1.2700000000000001e+01 +4.5403465936836668e+01 -3.2971447448576335e+06 +2.0812699957682256e+14 -3.6544251345433427e+21 
+1.2800000000000001e+01 +4.5403458205126306e+01 -3.2975554699141192e+06 +2.0820070969179641e+14 -3.6572926239406901e+21 
+1.2900000000000000e+01 +4.5403450366882076e+01 -3.2978697914803131e+06 +2.0825918684116259e+14 -3.6595938409647844e+21 
+1.3000000000000000e+01 +4.5403442405775465e+01 -3.2980563781822389e+06 +2.0829729375753562e+14 -3.6611347899602876e+21 
+1.3100000000000001e+01 +4.5403434309305503e+01 -3.2980926748624342e+06 +2.0831128517991659e+14 -3.6617734809472425e+21 
+1.3200000000000001e+01 +4.5403426080268474e+01 -3.2979912231177776e+06 +2.0830298288818409e+14 -3.6615759157973106e+21 
+1.3300000000000001e+01 +4.5403417725286324e+01 -3.2977733397369459e+06 +2.0827560055801006e+14 -3.6606600988671229e+21 
+1.3400000000000000e+01 +4.5403409250980246e+01 -3.2974603410478826e+06 +2.0823235180256419e+14 -3.6591440323985555e+21 
+1.3500000000000000e+01 +4.5403400663969947e+01 -3.2970735423503905e+06 +2.0817645011706278e+14 -3.6571457151466419e+21 
+1.3600000000000001e+01 +4.5403391970879433e+01 -3.2966342616989911e+06 +2.0811110931893331e+14 -3.6547831556165374e+21 
+1.3700000000000001e+01 +4.5403383178327651e+01 -3.2961638139605718e+06 +2.0803954285242694e+14 -3.6521743509917354e+21 
+1.3800000000000001e+01 +4.5403374292937407e+01 -3.2956835164340232e+06 +2.0796496444734569e+14 -3.6494373071432565e+21 
+1.3900000000000000e+01 +4.5403365321329701e+01 -3.2952146851763320e+06 +2.0789058768106759e+14 -3.6466900251826439e+21 
+1.4000000000000000e+01 +4.5403356270123375e+01 -3.2947786351626907e+06 +2.0781962602005059e+14 -3.6440505031234725e+21 
+1.4100000000000001e+01 +4.5403347149195795e+01 -3.2943954875251781e+06 +2.0775512463538825e+14 -3.6416292072645366e+21 
+1.4200000000000001e+01 +4.5403337981428216e+01 -3.2940805697837169e+06 +2.0769945342273747e+14 -3.6395064140865261e+21 
+1.4300000000000001e+01 +4.5403328792958185e+01 -3.2938480146785737e+06 +2.0765481389215722e+14 -3.6377548659097710e+21 
+1.4400000000000000e+01 +4.5403319609917787e+01 -3.2937119515284011e+06 +2.0762340716164525e+14 -3.6364472933240348e+21 
+1.4500000000000000e+01 +4.5403310458444629e+01 -3.2936865127057559e+06 +2.0760743467929056e+14 -3.6356564364530732e+21 
+1.4600000000000001e+01 +4.5403301364676125e+01 -3.2937858308740910e+06 +2.0760909795054650e+14 -3.6354550375810932e+21 
+1.4700000000000001e+01 +4.5403292354746384e+01 -3.2940240365529615e+06 +2.0763059822530084e+14 -3.6359158311286415e+21 
+1.4800000000000001e+01 +4.5403283454790696e+01 -3.2944152609866844e+06 +2.0767413683931159e+14 -3.6371115541645104e+21 
+1.4900000000000000e+01 +4.5403274690945516e+01 -3.2949736359665026e+06 +2.0774191518109134e+14 -3.6391149451417758e+21 
+1.5000000000000000e+01 +4.5403266089346161e+01 -3.2957132928564339e+06 +2.0783613460478728e+14 -3.6419987417710115e+21 
+1.5100000000000001e+01 +4.5403257660201007e+01 -3.2966361046217061e+06 +2.0795721459663484e+14 -3.6457773021979182e+21 
+1.5200000000000001e+01 +4.5403249350009801e+01 -3.2976949110724116e+06 +2.0809844727050019e+14 -3.6502314703260630e+21 
+1.5300000000000001e+01 +4.5403241089342885e+01 -3.2988302922776686e+06 +2.0825134272568712e+14 -3.6550837062143223e+21 
+1.5400000000000000e+01 +4.5403232808771975e+01 -3.2999828291533538e+06 +2.0840741115755862e+14 -3.6600564727950187e+21 
+1.5500000000000000e+01 +4.5403224438869337e+01 -3.3010931030314001e+06 +2.0855816281695838e+14 -3.6648722348329575e+21 
+1.5600000000000001e+01 +4.5403215910207145e+01 -3.3021016950144307e+06 +2.0869510791945400e+14 -3.6692534558511512e+21 
+1.5700000000000001e+01 +4.5403207153353300e+01 -3.3029491837164927e+06 +2.0880975639329716e+14 -3.6729225906843377e+21 
+1.5800000000000001e+01 +4.5403198098884125e+01 -3.3035761529070954e+06 +2.0889361877304478e+14 -3.6756021127144454e+21 
+1.5900000000000000e+01 +4.5403188677367893e+01 -3.3039231813471494e+06 +2.0893820500102547e+14 -3.6770144771530398e+21 
+1.6000000000000000e+01 +4.5403178819378716e+01 -3.3039308514873637e+06 +2.0893502545590947e+14 -3.6768821525843060e+21 
+1.6100000000000001e+01 +4.5403168479760744e+01 -3.3035616207349957e+06 +2.0887876205664719e+14 -3.6750316368131811e+21 
+1.6199999999999999e+01 +4.5403157710470616e+01 -3.3028654652771978e+06 +2.0877678504367022e+14 -3.6717056093368982e+21 
+1.6300000000000001e+01 +4.5403146587734980e+01 -3.3019142366710561e+06 +2.0863963626380397e+14 -3.6672507811658539e+21 
+1.6400000000000002e+01 +4.5403135187784628e+01 -3.3007797888964447e+06 +2.0847785784404878e+14 -3.6620138718195682e+21 
+1.6500000000000000e+01 +4.5403123586849311e+01 -3.2995339751613922e+06 +2.0830199180827659e+14 -3.6563415974042125e+21 
+1.6600000000000001e+01 +4.5403111861156098e+01 -3.2982486471194108e+06 +2.0812258001120256e+14 -3.6505806691447142e+21 
+1.6699999999999999e+01 +4.5403100086935687e+01 -3.2969956585517162e+06 +2.0795016454645438e+14 -3.6450778053523837e+21 
+1.6800000000000001e+01 +4.5403088340416822e+01 -3.2958468622548981e+06 +2.0779528740304550e+14 -3.6401797213142836e+21 
+1.6900000000000002e+01 +4.5403076697829107e+01 -3.2948741112603317e+06 +2.0766849058499400e+14 -3.6362331325895515e+21 
+1.7000000000000000e+01 +4.5403065235400760e+01 -3.2941492581263976e+06 +2.0758031605894966e+14 -3.6335847538967765e+21 
+1.7100000000000001e+01 +4.5403054009304917e+01 -3.2937241756100780e+06 +2.0753823717148281e+14 -3.6324787321131489e+21 
+1.7199999999999999e+01 +4.5403042995483077e+01 -3.2935708118305439e+06 +2.0753745222490097e+14 -3.6327489268314486e+21 
+1.7300000000000001e+01 +4.5403032149819673e+01 -3.2936411344269007e+06 +2.0757009085527550e+14 -3.6341266290035445e+21 
+1.7400000000000002e+01 +4.5403021428198223e+01 -3.2938871103718169e+06 +2.0762828260896028e+14 -3.6363431266084842e+21 
+1.7500000000000000e+01 +4.5403010786504325e+01 -3.2942607078167330e+06 +2.0770415716810934e+14 -3.6391297117437742e+21 
+1.7600000000000001e+01 +4.5403000180622861e+01 -3.2947138946838565e+06 +2.0778984419803272e+14 -3.6422176761643941e+21 
+1.7699999999999999e+01 +4.5402989566437171e+01 -3.2951986376653495e+06 +2.0787747320635588e+14 -3.6453383065842085e+21 
+1.7800000000000001e+01 +4.5402978899833606e+01 -3.2956669055301943e+06 +2.0795917395445059e+14 -3.6482228976317230e+21 
+1.7900000000000002e+01 +4.5402968136693779e+01 -3.2960706641016086e+06 +2.0802707585893819e+14 -3.6506027334329392e+21 
+1.8000000000000000e+01 +4.5402957232904740e+01 -3.2963618825719901e+06 +2.0807330872922428e+14 -3.6522091100532145e+21 
+1.8100000000000001e+01 +4.5402946151939084e+01 -3.2965028974895678e+06 +2.0809181402309694e+14 -3.6528347892841799e+21 
+1.8199999999999999e+01 +4.5402934887623715e+01 -3.2964975229176702e+06 +2.0808378075975244e+14 -3.6525184256833450e+21 
+1.8300000000000001e+01 +4.5402923441379102e+01 -3.2963599454853125e+06 +2.0805221022403409e+14 -3.6513601584491712e+21 
+1.8400000000000002e+01 +4.5402911814620659e+01 -3.2961043484893772e+06 +2.0800010330534066e+14 -3.6494601146653223e+21 
+1.8500000000000000e+01 +4.5402900008766515e+01 -3.2957449170784610e+06 +2.0793046111501691e+14 -3.6469184282477844e+21 
+1.8600000000000001e+01 +4.5402888025234944e+01 -3.2952958364571906e+06 +2.0784628476876028e+14 -3.6438352332045455e+21 
+1.8699999999999999e+01 +4.5402875865441722e+01 -3.2947712902779714e+06 +2.0775057520491144e+14 -3.6403106582457698e+21 
+1.8800000000000001e+01 +4.5402863530806570e+01 -3.2941854645181862e+06 +2.0764633362098444e+14 -3.6364448397070314e+21 
+1.8900000000000002e+01 +4.5402851022743668e+01 -3.2935525418680441e+06 +2.0753656084435384e+14 -3.6323379029429463e+21 
+1.9000000000000000e+01 +4.5402838342673746e+01 -3.2928867089787466e+06 +2.0742425815480747e+14 -3.6280899868663758e+21 
+1.9100000000000001e+01 +4.5402825497289591e+01 -3.2922028176596458e+06 +2.0731233624530609e+14 -3.6238022277411300e+21 
+1.9200000000000003e+01 +4.5402812514388323e+01 -3.2915183896687143e+06 +2.0720334449543406e+14 -3.6195797816646624e+21 
+1.9300000000000001e+01 +4.5402799427044521e+01 -3.2908516152310055e+06 +2.0709974208290278e+14 -3.6155288137731932e+21 
+1.9400000000000002e+01 +4.5402786268332797e+01 -3.2902206845528334e+06 +2.0700398817826641e+14 -3.6117554888879275e+21 
+1.9500000000000000e+01 +4.5402773071327267e+01 -3.2896437873948175e+06 +2.0691854189066641e+14 -3.6083659697794727e+21 
+1.9600000000000001e+01 +4.5402759869100834e+01 -3.2891391130885524e+06 +2.0684586230163912e+14 -3.6054664187992751e+21 
+1.9700000000000003e+01 +4.5402746694728251e+01 -3.2887248517718920e+06 +2.0678840856565500e+14 -3.6031630001521762e+21 
+1.9800000000000001e+01 +4.5402733581284657e+01 -3.2884191941376333e+06 +2.0674863991791828e+14 -3.6015618807370136e+21 
+1.9900000000000002e+01 +4.5402720561842905e+01 -3.2882403291147677e+06 +2.0672901537261262e+14 -3.6007692205154862e+21 
+2.0000000000000000e+01 +4.5402707669477948e+01 -3.2882064472510759e+06 +2.0673199414411066e+14 -3.6008911856864393e+21 
+2.0100000000000001e+01 +4.5402694925515483e+01 -3.2883271462248745e+06 +2.0675874142954369e+14 -3.6019805167235346e+21 
+2.0200000000000003e+01 +4.5402682304289890e+01 -3.2885776564379730e+06 +2.0680524684551644e+14 -3.6038762658026692e+21 
+2.0300000000000001e+01 +4.5402669768388208e+01 -3.2889246168994633e+06 +2.0686620617840194e+14 -3.6063640653033945e+21 
+2.0400000000000002e+01 +4.5402657280392887e+01 -3.2893346635656208e+06 +2.0693631484344300e+14 -3.6092295360405910e+21 
+2.0500000000000000e+01 +4.5402644802894535e+01 -3.2897744377021827e+06 +2.0701026888854044e+14 -3.6122583183023166e+21 
+2.0600000000000001e+01 +4.5402632298476256e+01 -3.2902105757371811e+06 +2.0708276379005603e+14 -3.6152360348733035e+21 
+2.0700000000000003e+01 +4.5402619729725970e+01 -3.2906097170454492e+06 +2.0714849536507478e+14 -3.6179483188562939e+21 
+2.0800000000000001e+01 +4.5402607059227883e+01 -3.2909384990439671e+06 +2.0720215921763716e+14 -3.6201807971172803e+21 
