# multipoles
# s[mm] polynom_b[n=1][T/m^n] polynom_b[n=5][T/m^n] polynom_b[n=9][T/m^n] polynom_b[n=13][T/m^n] 
+4.7000000000000002e+00 +4.7552877527324846e+01 -3.4498154326329939e+06 +2.1741636072043134e+14 -3.8020768129479087e+21 
+4.8000000000000007e+00 +4.7552876926913747e+01 -3.4529059106070925e+06 +2.1790952905493719e+14 -3.8208964864979889e+21 
+4.9000000000000004e+00 +4.7552875776204061e+01 -3.4555241515862206e+06 +2.1832939390273534e+14 -3.8370313255067949e+21 
+5.0000000000000000e+00 +4.7552873837926079e+01 -3.4574430009688735e+06 +2.1864038945463838e+14 -3.8491509231721801e+21 
+5.1000000000000005e+00 +4.7552870935456383e+01 -3.4584939763445924e+06 +2.1881610392822766e+14 -3.8562643883963675e+21 
+5.2000000000000002e+00 +4.7552867134749249e+01 -3.4587432770941574e+06 +2.1886674074725984e+14 -3.8587388642188282e+21 
+5.3000000000000007e+00 +4.7552862562405288e+01 -3.4583157745352704e+06 +2.1881165732195091e+14 -3.8572810079920608e+21 
+5.4000000000000004e+00 +4.7552857345022900e+01 -3.4573363386693527e+06 +2.1867021091572762e+14 -3.8525974727559191e+21 
+5.5000000000000000e+00 +4.7552851609201966e+01 -3.4559298404697143e+06 +2.1846175890576384e+14 -3.8453949149927325e+21 
+5.6000000000000005e+00 +4.7552845481543834e+01 -3.4542211514833127e+06 +2.1820565871912209e+14 -3.8363799923976066e+21 
+5.7000000000000002e+00 +4.7552839088644795e+01 -3.4523351403930164e+06 +2.1792126746204622e+14 -3.8262593531669523e+21 
+5.8000000000000007e+00 +4.7552832557107607e+01 -3.4503966798503813e+06 +2.1762794270288375e+14 -3.8157396595134085e+21 
+5.9000000000000004e+00 +4.7552826013530840e+01 -3.4485306399734868e+06 +2.1734504171579012e+14 -3.8055275647266723e+21 
+6.0000000000000000e+00 +4.7552819584511106e+01 -3.4468618895962895e+06 +2.1709192162456434e+14 -3.7963297175395332e+21 
+6.1000000000000005e+00 +4.7552813369461227e+01 -3.4454885164131531e+06 +2.1688382106266894e+14 -3.7887040672184454e+21 
+6.2000000000000002e+00 +4.7552807359017756e+01 -3.4444014591189763e+06 +2.1671950191194044e+14 -3.7826136814660045e+21 
+6.3000000000000007e+00 +4.7552801516632577e+01 -3.4435648748285742e+06 +2.1659360752050781e+14 -3.7778729273902267e+21 
+6.4000000000000004e+00 +4.7552795805752694e+01 -3.4429429173562312e+06 +2.1650078084007312e+14 -3.7742961598312318e+21 
+6.5000000000000000e+00 +4.7552790189829246e+01 -3.4424997434786861e+06 +2.1643566518230203e+14 -3.7716977448156691e+21 
+6.6000000000000005e+00 +4.7552784632307173e+01 -3.4421995057752044e+06 +2.1639290335889184e+14 -3.7698920330208933e+21 
+6.7000000000000002e+00 +4.7552779096641700e+01 -3.4420063632775610e+06 +2.1636713893007028e+14 -3.7686933977604958e+21 
+6.8000000000000007e+00 +4.7552773546276633e+01 -3.4418844682829930e+06 +2.1635301469384891e+14 -3.7679161896215107e+21 
+6.9000000000000004e+00 +4.7552767944663970e+01 -3.4417979778281259e+06 +2.1634517398063991e+14 -3.7673747750066664e+21 
+7.0000000000000000e+00 +4.7552762255249206e+01 -3.4417110448550917e+06 +2.1633825964363462e+14 -3.7668835058241550e+21 
+7.1000000000000005e+00 +4.7552756450346550e+01 -3.4415960407391726e+06 +2.1632806294447828e+14 -3.7662970889658014e+21 
+7.2000000000000002e+00 +4.7552750537700724e+01 -3.4414581819115900e+06 +2.1631496539799894e+14 -3.7656315479856492e+21 
+7.3000000000000007e+00 +4.7552744533923480e+01 -3.4413109020285476e+06 +2.1630049678444972e+14 -3.7649432570391020e+21 
+7.4000000000000004e+00 +4.7552738455621295e+01 -3.4411676315086451e+06 +2.1628618650443012e+14 -3.7642885787024155e+21 
+7.5000000000000000e+00 +4.7552732319404448e+01 -3.4410418027391569e+06 +2.1627356417034981e+14 -3.7637238816914072e+21 
+7.6000000000000005e+00 +4.7552726141882346e+01 -3.4409468481898941e+06 +2.1626415943540281e+14 -3.7633055364842893e+21 
+7.7000000000000002e+00 +4.7552719939664456e+01 -3.4408961999782701e+06 +2.1625950189176312e+14 -3.7630899113794281e+21 
+7.8000000000000007e+00 +4.7552713729358977e+01 -3.4409032894055657e+06 +2.1626112103744503e+14 -3.7631333718352163e+21 
+7.9000000000000004e+00 +4.7552707527573610e+01 -3.4409815476858714e+06 +2.1627054636679844e+14 -3.7634922832758272e+21 
+8.0000000000000000e+00 +4.7552701350919833e+01 -3.4411444082144443e+06 +2.1628930762577862e+14 -3.7642230187678441e+21 
+8.0999999999999996e+00 +4.7552695207478088e+01 -3.4413976418916290e+06 +2.1631801681854853e+14 -3.7653470116030374e+21 
+8.2000000000000011e+00 +4.7552689071215489e+01 -3.4417163762164637e+06 +2.1635361576187159e+14 -3.7667459599913315e+21 
+8.3000000000000007e+00 +4.7552682907574798e+01 -3.4420680804000557e+06 +2.1639212903246722e+14 -3.7682666378537085e+21 
+8.4000000000000004e+00 +4.7552676681995436e+01 -3.4424202213561311e+06 +2.1642958092369938e+14 -3.7697558102283439e+21 
+8.5000000000000000e+00 +4.7552670359919070e+01 -3.4427402675472316e+06 +2.1646199591850638e+14 -3.7710602480519951e+21 
+8.5999999999999996e+00 +4.7552663906787302e+01 -3.4429956873751860e+06 +2.1648539849344028e+14 -3.7720267221032627e+21 
+8.7000000000000011e+00 +4.7552657288039704e+01 -3.4431539479840682e+06 +2.1649581297426669e+14 -3.7725019984757785e+21 
+8.8000000000000007e+00 +4.7552650469116308e+01 -3.4431825168628972e+06 +2.1648926373563116e+14 -3.7723328449411642e+21 
+8.9000000000000004e+00 +4.7552643415460111e+01 -3.4430488631614386e+06 +2.1646177533202012e+14 -3.7713660344541548e+21 
+9.0000000000000000e+00 +4.7552636092510497e+01 -3.4427204539070260e+06 +2.1640937207846084e+14 -3.7694483328582403e+21 
+9.0999999999999996e+00 +4.7552628481558223e+01 -3.4421799896292510e+06 +2.1633007147557181e+14 -3.7665027626866107e+21 
+9.2000000000000011e+00 +4.7552620627276923e+01 -3.4414710905570635e+06 +2.1622986206871456e+14 -3.7627573210969958e+21 
+9.3000000000000007e+00 +4.7552612590193284e+01 -3.4406526116128559e+06 +2.1611672573637119e+14 -3.7585162665795838e+21 
+9.4000000000000004e+00 +4.7552604430835672e+01 -3.4397834085980277e+06 +2.1599864444952672e+14 -3.7540838602540822e+21 
+9.5000000000000000e+00 +4.7552596209725863e+01 -3.4389223333384306e+06 +2.1588359972306975e+14 -3.7497643495263636e+21 
+9.6000000000000014e+00 +4.7552587987392378e+01 -3.4381282416660981e+06 +2.1577957352988575e+14 -3.7458619955496265e+21 
+9.7000000000000011e+00 +4.7552579824356961e+01 -3.4374599855066948e+06 +2.1569454740010850e+14 -3.7426810462405615e+21 
+9.8000000000000007e+00 +4.7552571781147066e+01 -3.4369764200271955e+06 +2.1563650323001753e+14 -3.7405257604487232e+21 
+9.9000000000000004e+00 +4.7552563918291099e+01 -3.4367364011695064e+06 +2.1561342300924306e+14 -3.7397003998798152e+21 
+1.0000000000000000e+01 +4.7552556296307131e+01 -3.4367987783078738e+06 +2.1563328796268738e+14 -3.7405092030756783e+21 
+1.0100000000000001e+01 +4.7552548955844344e+01 -3.4372026837167693e+06 +2.1570129418031859e+14 -3.7431497194026277e+21 
+1.0200000000000001e+01 +4.7552541858021208e+01 -3.4379083466491885e+06 +2.1581149316930119e+14 -3.7473926186770608e+21 
+1.0300000000000001e+01 +4.7552534944076015e+01 -3.4388562717186892e+06 +2.1595515040495419e+14 -3.7529018540341178e+21 
+1.0400000000000000e+01 +4.7552528155244346e+01 -3.4399869623149028e+06 +2.1612353123963891e+14 -3.7593413752004773e+21 
+1.0500000000000000e+01 +4.7552521432766554e+01 -3.4412409243307780e+06 +2.1630790129699116e+14 -3.7663751398018410e+21 
+1.0600000000000001e+01 +4.7552514717879205e+01 -3.4425586616905602e+06 +2.1649952598883294e+14 -3.7736670993242359e+21 
+1.0700000000000001e+01 +4.7552507951818143e+01 -3.4438806778551703e+06 +2.1668967067282184e+14 -3.7808812036028818e+21 
+1.0800000000000001e+01 +4.7552501075826378e+01 -3.4451474803398382e+06 +2.1686960115942234e+14 -3.7876814159020236e+21 
+1.0900000000000000e+01 +4.7552494031136767e+01 -3.4462995708966120e+06 +2.1703058261321838e+14 -3.7937316802930986e+21 
+1.1000000000000000e+01 +4.7552486758991662e+01 -3.4472774567216751e+06 +2.1716388081407806e+14 -3.7986959592284881e+21 
+1.1100000000000001e+01 +4.7552479213895275e+01 -3.4480371614220333e+06 +2.1726315375923719e+14 -3.8023311114517925e+21 
+1.1200000000000001e+01 +4.7552471403428449e+01 -3.4485967918427424e+06 +2.1733163036968188e+14 -3.8047656435590779e+21 
+1.1300000000000001e+01 +4.7552463348447922e+01 -3.4489899797338503e+06 +2.1737493276237828e+14 -3.8062209879438304e+21 
+1.1400000000000000e+01 +4.7552455069803621e+01 -3.4492503524293057e+06 +2.1739868253639388e+14 -3.8069185612582119e+21 
+1.1500000000000000e+01 +4.7552446588348900e+01 -3.4494115396142476e+06 +2.1740850156811647e+14 -3.8070797885985847e+21 
+1.1600000000000001e+01 +4.7552437924935845e+01 -3.4495071703003743e+06 +2.1741001166880259e+14 -3.8069260933377997e+21 
+1.1700000000000001e+01 +4.7552429100414081e+01 -3.4495708716214313e+06 +2.1740883440961162e+14 -3.8066788911974648e+21 
+1.1800000000000001e+01 +4.7552420135640119e+01 -3.4496362751156166e+06 +2.1741059188356228e+14 -3.8065596138763405e+21 
+1.1900000000000000e+01 +4.7552411051463665e+01 -3.4497370082114926e+06 +2.1742090570552319e+14 -3.8067896785625531e+21 
+1.2000000000000000e+01 +4.7552401868737633e+01 -3.4499067003348256e+06 +2.1744539773054569e+14 -3.8075905098850658e+21 
+1.2100000000000001e+01 +4.7552392604585258e+01 -3.4501694040097711e+06 +2.1748805344051938e+14 -3.8091197659990443e+21 
+1.2200000000000001e+01 +4.7552383261221827e+01 -3.4505108727131523e+06 +2.1754631394327519e+14 -3.8112800752793158e+21 
+1.2300000000000001e+01 +4.7552373837125231e+01 -3.4509072785369437e+06 +2.1761598347333228e+14 -3.8139102848334525e+21 
+1.2400000000000000e+01 +4.7552364330777550e+01 -3.4513347957351981e+06 +2.1769286649251884e+14 -3.8168492482427429e+21 
+1.2500000000000000e+01 +4.7552354740665521e+01 -3.4517696020283625e+06 +2.1777276789860484e+14 -3.8199358328996883e+21 
+1.2600000000000001e+01 +4.7552345065271602e+01 -3.4521878719720682e+06 +2.1785149219110900e+14 -3.8230088935493542e+21 
+1.2700000000000001e+01 +4.7552335303077356e+01 -3.4525657799392943e+06 +2.1792484387140428e+14 -3.8259072854526358e+21 
+1.2800000000000001e+01 +4.7552325452565384e+01 -3.4528795007894738e+06 +2.1798862748708722e+14 -3.8284698650489667e+21 
+1.2900000000000000e+01 +4.7552315512218435e+01 -3.4531052092990712e+06 +2.1803864756599266e+14 -3.8305354880059897e+21 
+1.3000000000000000e+01 +4.7552305480519706e+01 -3.4532190809080852e+06 +2.1807070873645181e+14 -3.8319430134717219e+21 
+1.3100000000000001e+01 +4.7552295355467052e+01 -3.4532040678034318e+06 +2.1808172653554006e+14 -3.8325726962816967e+21 
+1.3200000000000001e+01 +4.7552285133107226e+01 -3.4530702243279852e+06 +2.1807305965277159e+14 -3.8324703608976452e+21 
+1.3300000000000001e+01 +4.7552274808999343e+01 -3.4528343801309397e+06 +2.1804717751902703e+14 -3.8317232223999974e+21 
+1.3400000000000000e+01 +4.7552264378709403e+01 -3.4525133694499363e+06 +2.1800655011689544e+14 -3.8304185129470006e+21 
+1.3500000000000000e+01 +4.7552253837795853e+01 -3.4521240217049434e+06 +2.1795364686041447e+14 -3.8286434472765906e+21 
+1.3600000000000001e+01 +4.7552243181817730e+01 -3.4516831666133883e+06 +2.1789093719669434e+14 -3.8264852411331767e+21 
+1.3700000000000001e+01 +4.7552232406340885e+01 -3.4512076382480287e+06 +2.1782089108435072e+14 -3.8240311258441161e+21 
+1.3800000000000001e+01 +4.7552221506922137e+01 -3.4507142650616732e+06 +2.1774597782571378e+14 -3.8213683127712135e+21 
+1.3900000000000000e+01 +4.7552210479126558e+01 -3.4502198803843469e+06 +2.1766866728248678e+14 -3.8185840301415905e+21 
+1.4000000000000000e+01 +4.7552199318513182e+01 -3.4497413141622171e+06 +2.1759142893963856e+14 -3.8157654950325351e+21 
+1.4100000000000001e+01 +4.7552188027097074e+01 -3.4492959130397802e+06 +2.1751686659671700e+14 -3.8130047492065911e+21 
+1.4200000000000001e+01 +4.7552176632713113e+01 -3.4489030892910580e+06 +2.1744812127163300e+14 -3.8104131337008794e+21 
+1.4300000000000001e+01 +4.7552165169644532e+01 -3.4485827668494633e+06 +2.1738846770030353e+14 -3.8081067959902216e+21 
+1.4400000000000000e+01 +4.7552153672182264e+01 -3.4483548750503100e+06 +2.1734118127514666e+14 -3.8062019039271631e+21 
+1.4500000000000000e+01 +4.7552142174608065e+01 -3.4482393370547337e+06 +2.1730953664882122e+14 -3.8048146025656358e+21 
+1.4600000000000001e+01 +4.7552130711213096e+01 -3.4482560819608024e+06 +2.1729680916892306e+14 -3.8040610581059815e+21 
+1.4700000000000001e+01 +4.7552119316284333e+01 -3.4484250365011706e+06 +2.1730627392033247e+14 -3.8040574290004442e+21 
+1.4800000000000001e+01 +4.7552108024104882e+01 -3.4487661246937914e+06 +2.1734120565326709e+14 -3.8049198632180919e+21 
+1.4900000000000000e+01 +4.7552096868962494e+01 -3.4492992737736735e+06 +2.1740487951562247e+14 -3.8067645212143843e+21 
+1.5000000000000000e+01 +4.7552085885146809e+01 -3.4500444117443128e+06 +2.1750057071520488e+14 -3.8097075647136897e+21 
+1.5100000000000001e+01 +4.7552075089496036e+01 -3.4510072968553849e+06 +2.1762939100255338e+14 -3.8137911886924575e+21 
+1.5200000000000001e+01 +4.7552064429067421e+01 -3.4521370217171838e+06 +2.1778379970983444e+14 -3.8187617611828759e+21 
+1.5300000000000001e+01 +4.7552053833477920e+01 -3.4533685156606860e+06 +2.1795409343697656e+14 -3.8242917049201711e+21 
+1.5400000000000000e+01 +4.7552043232337567e+01 -3.4546367040091963e+06 +2.1813056833138269e+14 -3.8300534291701065e+21 
+1.5500000000000000e+01 +4.7552032555257796e+01 -3.4558765127885058e+06 +2.1830352061294709e+14 -3.8357193452329490e+21 
+1.5600000000000001e+01 +4.7552021731859014e+01 -3.4570228732064269e+06 +2.1846324708771438e+14 -3.8409618818832369e+21 
+1.5700000000000001e+01 +4.7552010691745579e+01 -3.4580107073993823e+06 +2.1860004354675162e+14 -3.8454534378232925e+21 
+1.5800000000000001e+01 +4.7551999364532868e+01 -3.4587749434025753e+06 +2.1870420642516834e+14 -3.8488664305682785e+21 
+1.5900000000000000e+01 +4.7551987679836664e+01 -3.4592505101751462e+06 +2.1876603229545538e+14 -3.8508732822937807e+21 
+1.6000000000000000e+01 +4.7551975567266801e+01 -3.4593723325670357e+06 +2.1877581723093041e+14 -3.8511463996741318e+21 
+1.6100000000000001e+01 +4.7551962978996769e+01 -3.4590981634946838e+06 +2.1872733034829331e+14 -3.8494756063329518e+21 
+1.6199999999999999e+01 +4.7551949957446702e+01 -3.4584770616414729e+06 +2.1862823207843184e+14 -3.8461203657015495e+21 
+1.6300000000000001e+01 +4.7551936567590666e+01 -3.4575809078728314e+06 +2.1848965521855650e+14 -3.8414575377529076e+21 
+1.6400000000000002e+01 +4.7551922874406550e+01 -3.4564815848901439e+06 +2.1832273275014928e+14 -3.8358639875244955e+21 
+1.6500000000000000e+01 +4.7551908942874242e+01 -3.4552509769321205e+06 +2.1813859784824562e+14 -3.8297165861887625e+21 
+1.6600000000000001e+01 +4.7551894837968582e+01 -3.4539609650795693e+06 +2.1794838332047516e+14 -3.8233921937665158e+21 
+1.6699999999999999e+01 +4.7551880624668073e+01 -3.4526834325854648e+06 +2.1776322222170216e+14 -3.8172676776930417e+21 
+1.6800000000000001e+01 +4.7551866367948087e+01 -3.4514902610668419e+06 +2.1759424743198291e+14 -3.8117199003700591e+21 
+1.6900000000000002e+01 +4.7551852132789513e+01 -3.4504533351136264e+06 +2.1745259215338397e+14 -3.8071257335376826e+21 
+1.7000000000000000e+01 +4.7551837984167676e+01 -3.4496445363021684e+06 +2.1734938926256319e+14 -3.8038620395225009e+21 
+1.7100000000000001e+01 +4.7551823971749990e+01 -3.4491167989908764e+06 +2.1729267091253525e+14 -3.8021994153447234e+21 
+1.7199999999999999e+01 +4.7551810083960270e+01 -3.4488472636494231e+06 +2.1727806591242978e+14 -3.8019833855465583e+21 
+1.7300000000000001e+01 +4.7551796293908311e+01 -3.4487941198392864e+06 +2.1729810193125956e+14 -3.8029531969836076e+21 
+1.7400000000000002e+01 +4.7551782574711211e+01 -3.4489155616114433e+06 +2.1734530715318272e+14 -3.8048481119925216e+21 
+1.7500000000000000e+01 +4.7551768899478290e+01 -3.4491697785289786e+06 +2.1741220926017738e+14 -3.8074073780504484e+21 
+1.7600000000000001e+01 +4.7551755241326042e+01 -3.4495149642593483e+06 +2.1749133639449703e+14 -3.8103702562710990e+21 
+1.7699999999999999e+01 +4.7551741573363643e+01 -3.4499093082552478e+06 +2.1757521622396469e+14 -3.8134759936704203e+21 
+1.7800000000000001e+01 +4.7551727868707708e+01 -3.4503110042454349e+06 +2.1765637689463922e+14 -3.8164638514292457e+21 
+1.7900000000000002e+01 +4.7551714100465489e+01 -3.4506782404438425e+06 +2.1772734592941909e+14 -3.8190730721479025e+21 
+1.8000000000000000e+01 +4.7551700241756343e+01 -3.4509692123810346e+06 +2.1778065168868666e+14 -3.8210429235841382e+21 
+1.8100000000000001e+01 +4.7551686268404794e+01 -3.4511499757281775e+06 +2.1781038306962662e+14 -3.8221663050875431e+21 
+1.8199999999999999e+01 +4.7551672167108777e+01 -3.4512180594610586e+06 +2.1781687490657059e+14 -3.8224507569480815e+21 
+1.8300000000000001e+01 +4.7551657927281639e+01 -3.4511788587891967e+06 +2.1780202326415503e+14 -3.8219574718058830e+21 
+1.8400000000000002e+01 +4.7551643538338432e+01 -3.4510377702385457e+06 +2.1776772437224772e+14 -3.8207476475133066e+21 
+1.8500000000000000e+01 +4.7551628989689931e+01 -3.4508001874170555e+06 +2.1771587410907381e+14 -3.8188824710642480e+21 
+1.8600000000000001e+01 +4.7551614270749283e+01 -3.4504715055527645e+06 +2.1764836854772678e+14 -3.8164231354596632e+21 
+1.8699999999999999e+01 +4.7551599370929019e+01 -3.4500571195308836e+06 +2.1756710372279500e+14 -3.8134308325527310e+21 
+1.8800000000000001e+01 +4.7551584279645205e+01 -3.4495624262629817e+06 +2.1747397589800028e+14 -3.8099667610499007e+21 
+1.8900000000000002e+01 +4.7551568986307608e+01 -3.4489928189713829e+06 +2.1737088091771225e+14 -3.8060921070909302e+21 
+1.9000000000000000e+01 +4.7551553480334974e+01 -3.4483536962252422e+06 +2.1725971523641516e+14 -3.8018680751204572e+21 
+1.9100000000000001e+01 +4.7551537759466292e+01 -3.4476539812660464e+06 +2.1714267573804788e+14 -3.7973710155382496e+21 
+1.9200000000000003e+01 +4.7551521854795205e+01 -3.4469167406148179e+06 +2.1702316614674781e+14 -3.7927380167701236e+21 
+1.9300000000000001e+01 +4.7551505805736461e+01 -3.4461685659397449e+06 +2.1690489066629522e+14 -3.7881213146115185e+21 
+1.9400000000000002e+01 +4.7551489651712892e+01 -3.4454360539099169e+06 +2.1679155408300747e+14 -3.7836731625702388e+21 
+1.9500000000000000e+01 +4.7551473432142807e+01 -3.4447457983603864e+06 +2.1668686084844328e+14 -3.7795458038809881e+21 
+1.9600000000000001e+01 +4.7551457186447628e+01 -3.4441243951335466e+06 +2.1659451565585231e+14 -3.7758914892612633e+21 
+1.9700000000000003e+01 +4.7551440954046072e+01 -3.4435984381969720e+06 +2.1651822296588616e+14 -3.7728624621211626e+21 
+1.9800000000000001e+01 +4.7551424774361038e+01 -3.4431945242297933e+06 +2.1646168756635925e+14 -3.7706109760100992e+21 
+1.9900000000000002e+01 +4.7551408686808429e+01 -3.4429392456756900e+06 +2.1642861375181794e+14 -3.7692892694885140e+21 
+2.0000000000000000e+01 +4.7551392730811877e+01 -3.4428591995481336e+06 +2.1642270634162116e+14 -3.7690495969343643e+21 
+2.0100000000000001e+01 +4.7551376932235478e+01 -3.4429701984372786e+06 +2.1644605480181934e+14 -3.7699789848430484e+21 
+2.0200000000000003e+01 +4.7551361262728456e+01 -3.4432449307260243e+06 +2.1649428872127344e+14 -3.7719035942748973e+21 
+2.0300000000000001e+01 +4.7551345680385850e+01 -3.4436453031603284e+06 +2.1656142263604331e+14 -3.7745843671096398e+21 
+2.0400000000000002e+01 +4.7551330143300369e+01 -3.4441332216135520e+06 +2.1664147100469909e+14 -3.7777822432856160e+21 
+2.0500000000000000e+01 +4.7551314609563640e+01 -3.4446705908096582e+06 +2.1672844813650972e+14 -3.7812581579912160e+21 
+2.0600000000000001e+01 +4.7551299037274838e+01 -3.4452193203619272e+06 +2.1681636891428681e+14 -3.7847730638480196e+21 
+2.0700000000000003e+01 +4.7551283384523764e+01 -3.4457413139620591e+06 +2.1689924752686003e+14 -3.7880878923481025e+21 
+2.0800000000000001e+01 +4.7551267609410395e+01 -3.4461984818308735e+06 +2.1697109893476631e+14 -3.7909635986025774e+21 
